$GNGGA,143714.00,4228.21414,N,07503.88330,W,2,11,0.75,438.4,M,-34.1,M,,0000*7A
$GNGGA,143715.00,4228.21416,N,07503.88325,W,2,11,0.75,438.2,M,-34.1,M,,0000*7B
$GNGGA,143716.00,4228.21422,N,07503.88318,W,2,11,0.75,438.1,M,-34.1,M,,0000*72
$GNGGA,143717.00,4228.21422,N,07503.88318,W,2,11,0.75,438.2,M,-34.1,M,,0000*70
$GNGGA,143718.00,4228.21429,N,07503.88325,W,2,11,0.75,438.2,M,-34.1,M,,0000*7A
$GNGGA,143719.00,4228.21431,N,07503.88328,W,2,11,0.75,438.2,M,-34.1,M,,0000*7F
$GNGGA,143720.00,4228.21433,N,07503.88332,W,2,11,0.75,438.1,M,-34.1,M,,0000*7F
$GNGGA,143721.00,4228.21440,N,07503.88339,W,2,11,0.75,438.2,M,-34.1,M,,0000*72
$GNGGA,143722.00,4228.21444,N,07503.88342,W,2,11,0.75,438.1,M,-34.1,M,,0000*7A
$GNGGA,143723.00,4228.21446,N,07503.88346,W,2,11,0.75,438.0,M,-34.1,M,,0000*7C
$GNGGA,143724.00,4228.21451,N,07503.88351,W,2,11,0.75,438.0,M,-34.1,M,,0000*7B
$GNGGA,143725.00,4228.21456,N,07503.88355,W,2,11,0.75,437.9,M,-34.1,M,,0000*7F
$GNGGA,143726.00,4228.21459,N,07503.88354,W,2,11,0.75,437.9,M,-34.1,M,,0000*72
$GNGGA,143727.00,4228.21461,N,07503.88354,W,2,11,0.75,437.8,M,-34.1,M,,0000*79
$GNGGA,143728.00,4228.21463,N,07503.88354,W,2,11,0.75,437.8,M,-34.1,M,,0000*74
$GNGGA,143729.00,4228.21465,N,07503.88353,W,2,11,0.75,437.8,M,-34.1,M,,0000*74
$GNGGA,143730.00,4228.21468,N,07503.88354,W,2,11,0.75,437.7,M,-34.1,M,,0000*79
$GNGGA,143731.00,4228.21471,N,07503.88361,W,2,11,0.75,437.6,M,-34.1,M,,0000*77
$GNGGA,143732.00,4228.21472,N,07503.88363,W,2,11,0.75,437.5,M,-34.1,M,,0000*76
$GNGGA,143733.00,4228.21472,N,07503.88363,W,2,11,0.75,437.4,M,-34.1,M,,0000*76
$GNGGA,143734.00,4228.21474,N,07503.88364,W,2,11,0.75,437.4,M,-34.1,M,,0000*70
$GNGGA,143735.00,4228.21476,N,07503.88367,W,2,11,0.75,437.3,M,-34.1,M,,0000*77
$GNGGA,143736.00,4228.21476,N,07503.88365,W,2,11,0.75,437.2,M,-34.1,M,,0000*77
$GNGGA,143737.00,4228.21474,N,07503.88365,W,2,12,0.73,436.9,M,-34.1,M,,0000*7B
$GNGGA,143738.00,4228.21474,N,07503.88364,W,2,12,0.73,436.8,M,-34.1,M,,0000*74
$GNGGA,143739.00,4228.21474,N,07503.88365,W,2,12,0.73,436.6,M,-34.1,M,,0000*7A
$GNGGA,143740.00,4228.21476,N,07503.88366,W,2,12,0.73,436.5,M,-34.1,M,,0000*76
$GNGGA,143741.00,4228.21480,N,07503.88369,W,2,12,0.73,436.4,M,-34.1,M,,0000*70
$GNGGA,143742.00,4228.21482,N,07503.88371,W,2,12,0.73,436.4,M,-34.1,M,,0000*78
$GNGGA,143743.00,4228.21482,N,07503.88373,W,2,12,0.73,436.3,M,-34.1,M,,0000*7C
$GNGGA,143744.00,4228.21485,N,07503.88378,W,2,12,0.73,436.2,M,-34.1,M,,0000*76
$GNGGA,143745.00,4228.21486,N,07503.88377,W,2,12,0.73,436.2,M,-34.1,M,,0000*7B
$GNGGA,143746.00,4228.21485,N,07503.88378,W,2,12,0.73,436.2,M,-34.1,M,,0000*74
$GNGGA,143747.00,4228.21484,N,07503.88379,W,2,12,0.73,436.1,M,-34.1,M,,0000*76
$GNGGA,143748.00,4228.21483,N,07503.88379,W,2,12,0.73,436.2,M,-34.1,M,,0000*7D
$GNGGA,143749.00,4228.21482,N,07503.88379,W,2,12,0.73,436.2,M,-34.1,M,,0000*7D
$GNGGA,143750.00,4228.21479,N,07503.88375,W,2,12,0.73,436.2,M,-34.1,M,,0000*7D
$GNGGA,143751.00,4228.21479,N,07503.88378,W,2,12,0.73,436.1,M,-34.1,M,,0000*72
$GNGGA,143752.00,4228.21476,N,07503.88380,W,2,12,0.73,436.1,M,-34.1,M,,0000*79
$GNGGA,143753.00,4228.21476,N,07503.88380,W,2,12,0.73,436.1,M,-34.1,M,,0000*78
$GNGGA,143754.00,4228.21477,N,07503.88382,W,2,12,0.73,436.0,M,-34.1,M,,0000*7D
$GNGGA,143755.00,4228.21477,N,07503.88384,W,2,12,0.73,436.0,M,-34.1,M,,0000*7A
$GNGGA,143756.00,4228.21476,N,07503.88388,W,2,12,0.73,435.9,M,-34.1,M,,0000*7E
$GNGGA,143757.00,4228.21476,N,07503.88390,W,2,12,0.73,435.8,M,-34.1,M,,0000*77
$GNGGA,143758.00,4228.21477,N,07503.88397,W,2,12,0.73,435.7,M,-34.1,M,,0000*71
$GNGGA,143759.00,4228.21477,N,07503.88399,W,2,12,0.73,435.7,M,-34.1,M,,0000*7E
$GNGGA,143800.00,4228.21478,N,07503.88401,W,2,12,0.73,435.7,M,-34.1,M,,0000*74
$GNGGA,143801.00,4228.21479,N,07503.88403,W,2,12,0.73,435.7,M,-34.1,M,,0000*76
$GNGGA,143802.00,4228.21478,N,07503.88400,W,2,12,0.73,435.8,M,-34.1,M,,0000*78
$GNGGA,143803.00,4228.21476,N,07503.88397,W,2,12,0.73,435.9,M,-34.1,M,,0000*7F
$GNGGA,143804.00,4228.21477,N,07503.88400,W,2,12,0.73,436.0,M,-34.1,M,,0000*7A
$GNGGA,143805.00,4228.21478,N,07503.88400,W,2,12,0.73,436.1,M,-34.1,M,,0000*75
